Iteration,Timesteps,Evaluation_score
654,1834000000,1982.1632924711419
655,1836800000,2009.238437858129
656,1839600000,2377.9997188470484
657,1842400000,2298.0209991085894
658,1845200000,2170.8804439700843
659,1848000000,1715.0521656630729
660,1850800000,2451.0811658030348
661,1853600000,2519.035649282723
662,1856400000,2386.7762743207068
663,1859200000,2732.21574293993
664,1862000000,2688.4064371536997
665,1864800000,2291.797767255194
666,1867600000,2275.9459467312504
667,1870400000,2041.8795792373098
668,1873200000,2140.017311819617
669,1876000000,1475.3508964193882
670,1878800000,2294.9736352165282
671,1881600000,1497.7716431752062
672,1884400000,2527.710464455915
673,1887200000,2658.0606323179045
674,1890000000,2717.319882522485
675,1892800000,2183.9326058532547
676,1895600000,2172.9379242127843
677,1898400000,2475.9018867435047
678,1901200000,1927.6892280969182
679,1904000000,1708.4385469295466
680,1906800000,2313.1881192297483
681,1909600000,1505.567850819486
682,1912400000,1957.933460077516
683,1915200000,2096.864152313818
684,1918000000,2388.609815549507
685,1920800000,1410.908726925373
686,1923600000,2083.2575317303244
687,1926400000,1543.0851917193759
688,1929200000,1762.5166354561527
689,1932000000,2658.307951731686
690,1934800000,2428.422088047656
691,1937600000,1856.8897963689346
692,1940400000,2238.4044404360748
693,1943200000,2837.5441432871357
694,1946000000,2238.0204718269424
695,1948800000,2608.9095472521717
696,1951600000,2267.1019956685955
697,1954400000,1883.7631297208068
698,1957200000,2194.5825934929057
699,1960000000,2126.262004942563
700,1962800000,2895.6538943543155
701,1965600000,2515.2891122682904
702,1968400000,2703.1348692169695
703,1971200000,1832.9231962608933
704,1974000000,2613.470893328881
705,1976800000,2673.4249787122903
706,1979600000,2561.5337649288913
707,1982400000,2450.2405866537147
708,1985200000,2771.131876366219
709,1988000000,3077.04765509116
710,1990800000,2908.6458662497034
711,1993600000,2407.101305102514
712,1996400000,3098.087573720156
713,1999200000,3070.2740584793
714,2002000000,2217.6658820056837
715,2004800000,2782.3867719254854
716,2007600000,2522.9172727567466
717,2010400000,2974.332137120972
718,2013200000,2450.0545201968243
719,2016000000,2954.941223451864
720,2018800000,2170.8903911345146
721,2021600000,3061.3449166495
722,2024400000,2843.140655000574
723,2027200000,2985.909248015489
724,2030000000,2685.883458425854
725,2032800000,2672.319776905835
726,2035600000,2804.2627091579157
727,2038400000,2973.427984867274
728,2041200000,2908.4539620842165
729,2044000000,2938.0100430251155
730,2046800000,2519.6376204157523
731,2049600000,2879.705404862657
732,2052400000,1925.1001631106162
733,2055200000,2275.076151576065
734,2058000000,2309.0889058923017
735,2060800000,2592.5341712130025
736,2063600000,1971.9657784102424
737,2066400000,2011.5221167944069
738,2069200000,2509.97202255117
739,2072000000,2257.046367332147
740,2074800000,1758.8180682641985
741,2077600000,2416.6747891019727
742,2080400000,1757.6981042550294
743,2083200000,2270.2018266002083
744,2086000000,2140.8354760693355
745,2088800000,2089.600529423602
746,2091600000,2075.106259389175
747,2094400000,1873.596040546811
748,2097200000,2092.4892574684463
749,2100000000,2232.782218114462
750,2102800000,2491.176594538944
751,2105600000,2764.1667827034653
752,2108400000,1856.1138391221884
